[13:47] zstore1:io-efficiency-eBPF (main *) | sudo ./build/simple_io_tracer -v -d 15
Simple I/O tracer started! Tracing syscalls for storage systems.
TIME                    SYSTEM   EVENT_TYPE      PID      TID      COMM            SIZE      LAT(us) RET
================================================================================
15:46:01.854699739 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.854990670 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    291.05 1048576
15:46:01.854992283 MinIO    VFS_READ        138882   138882   minio_dd        0            0.00 0
15:46:01.855005638 MinIO    SYSCALL_READ    138882   138882   minio_dd        1048576     13.51 1048576
15:46:01.855006921 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.855183209 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    176.42 1048576
15:46:01.855184652 MinIO    VFS_READ        138882   138882   minio_dd        0            0.00 0
15:46:01.855193628 MinIO    SYSCALL_READ    138882   138882   minio_dd        1048576      9.12 1048576
15:46:01.855194770 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.855370908 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    176.26 1048576
15:46:01.855372471 MinIO    VFS_READ        138882   138882   minio_dd        0            0.00 0
15:46:01.855381348 MinIO    SYSCALL_READ    138882   138882   minio_dd        1048576      9.02 1048576
15:46:01.855382530 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.855561794 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    179.38 1048576
15:46:01.855563357 MinIO    VFS_READ        138882   138882   minio_dd        0            0.00 0
15:46:01.855570790 MinIO    SYSCALL_READ    138882   138882   minio_dd        1048576      7.57 1048576
15:46:01.855571983 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.855812340 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    240.47 1048576
15:46:01.855813873 MinIO    VFS_READ        138882   138882   minio_dd        0            0.00 0
15:46:01.855821177 MinIO    SYSCALL_READ    138882   138882   minio_dd        1048576      7.44 1048576
15:46:01.855822369 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.855993497 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    171.26 1048576
15:46:01.855995070 MinIO    VFS_READ        138882   138882   minio_dd        0            0.00 0
15:46:01.856002975 MinIO    SYSCALL_READ    138882   138882   minio_dd        1048576      8.05 1048576
15:46:01.856003967 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.856175256 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    171.42 1048576
15:46:01.856176839 MinIO    VFS_READ        138882   138882   minio_dd        0            0.00 0
15:46:01.856185745 MinIO    SYSCALL_READ    138882   138882   minio_dd        1048576      9.06 1048576
15:46:01.856186938 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.856354369 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1048576    167.56 1048576
15:46:01.856365650 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.856368676 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        33           3.19 33
15:46:01.856372563 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.856374166 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        61           1.72 61
15:46:01.856374477 MinIO    VFS_WRITE       138882   138882   minio_dd        0            0.00 0
15:46:01.856374677 MinIO    SYSCALL_WRITE   138882   138882   minio_dd        1            0.28 1
Tracing completed after 15 seconds

=== I/O Amplification Analysis ===
SYSTEM          SYS_R    SYS_W    VFS_R    VFS_W      R_AMP      W_AMP   READ_BYTES  WRITE_BYTES
================================================================================
MinIO              23       23       25       23       1.09       1.00     20975348     20971615
[13:47] zstore1:io-efficiency-eBPF (main *) |

